step,loss
50,1.2000973510742188
100,0.816196060180664
150,0.6551983642578125
200,0.5630673217773438
250,0.5118547821044922
300,0.4451205444335937
350,0.43160213470458986
400,0.3950690460205078
450,0.36553035736083983
500,0.36798587799072263
550,0.33753135681152346
600,0.3272020721435547
650,0.30571928024291994
700,0.32103687286376953
750,0.29458974838256835
800,0.28903263092041015
850,0.2735630989074707
900,0.288943977355957
950,0.29003353118896485
1000,0.2657809066772461
1050,0.2696042251586914
1100,0.2521993255615234
1150,0.243050479888916
1200,0.24322444915771485
1250,0.2495684242248535
1300,0.11803129196166992
1350,0.1281715965270996
1400,0.11638038635253906
1450,0.10745747566223145
1500,0.09984155654907227
1550,0.11218918800354004
1600,0.09457120895385743
1650,0.10057883262634278
1700,0.0884311866760254
1750,0.08668989181518555
1800,0.09049581527709961
1850,0.09522603034973144
1900,0.08485918045043946
1950,0.07893332481384277
2000,0.08433394432067871
2050,0.07815309047698975
2100,0.08022750854492187
2150,0.07178936004638672
2200,0.07652653217315673
2250,0.06945717811584473
2300,0.07364837646484375
2350,0.07599438190460205
2400,0.07421781539916993
2450,0.07221904277801514
2500,0.0688764476776123
