step,loss
50,0.6810385131835938
100,0.5721441650390625
150,0.5436621475219726
200,0.5120792007446289
250,0.4913711929321289
300,0.4672327423095703
350,0.42968772888183593
400,0.4483071517944336
450,0.44425392150878906
500,0.41549686431884764
550,0.41176700592041016
600,0.3933943557739258
650,0.39438835144042966
700,0.36743309020996096
750,0.3575949859619141
800,0.3348414993286133
850,0.3419328689575195
900,0.32496543884277346
950,0.32858684539794925
1000,0.3203079986572266
1050,0.31113399505615236
1100,0.30053096771240234
1150,0.28737770080566405
1200,0.28719789505004883
1250,0.2951801681518555
1300,0.20547042846679686
1350,0.19660879135131837
1400,0.19775697708129883
1450,0.19869115829467773
1500,0.19155767440795898
1550,0.20966657638549804
1600,0.19094839096069335
1650,0.19019603729248047
1700,0.20877044677734374
1750,0.19894285202026368
1800,0.19971755981445313
1850,0.19257869720458984
1900,0.190623722076416
1950,0.19027065277099608
2000,0.19050769805908202
2050,0.19064085006713868
2100,0.21209947586059572
2150,0.18836530685424804
2200,0.19818412780761718
2250,0.19370155334472655
2300,0.19548202514648438
2350,0.19221540451049804
2400,0.17499731063842774
2450,0.18429769515991212
2500,0.1907518196105957
2550,0.09672645568847656
2600,0.09620562553405762
2650,0.09279537200927734
2700,0.10194040298461914
2750,0.09388748168945313
2800,0.09333263397216797
2850,0.09250464439392089
2900,0.095253267288208
2950,0.09761544227600098
3000,0.09019282341003418
3050,0.09660002708435059
3100,0.09117947578430176
3150,0.09378884315490722
3200,0.08653838157653809
3250,0.09088852882385254
3300,0.09042837142944336
3350,0.0899586296081543
3400,0.08442283630371093
3450,0.09200484275817872
3500,0.08857083320617676
3550,0.0940926742553711
3600,0.09234052658081054
3650,0.0847117042541504
3700,0.08810484886169434
3750,0.08566984176635742
3800,0.03599404573440552
3850,0.04288443565368652
3900,0.047597284317016604
3950,0.039975943565368655
4000,0.046003527641296386
4050,0.04007124423980713
4100,0.03911073446273804
4150,0.03637127637863159
4200,0.036003506183624266
4250,0.041888365745544436
4300,0.03842821836471558
4350,0.03612740516662598
4400,0.03833580255508423
4450,0.038336312770843504
4500,0.034155313968658445
4550,0.03558309316635132
4600,0.035307013988494874
4650,0.033996658325195314
4700,0.03013488054275513
4750,0.03326184272766113
4800,0.031703028678894046
4850,0.03024209976196289
4900,0.029389233589172364
4950,0.03464404582977295
5000,0.029360392093658448
5050,0.011777477264404297
5100,0.009166126251220702
5150,0.01076686143875122
5200,0.008970332741737365
5250,0.011065726280212402
5300,0.012300325632095337
5350,0.010191457271575928
5400,0.011211391687393189
5450,0.009528806805610657
5500,0.0098317950963974
5550,0.00897356390953064
5600,0.00866795539855957
5650,0.008205671906471252
5700,0.00913029968738556
5750,0.008791813254356384
5800,0.006806073784828186
5850,0.007735143899917602
5900,0.008628140091896058
5950,0.006998243927955628
6000,0.008338394165039063
6050,0.005558798909187317
6100,0.008360502123832703
6150,0.006731720566749573
6200,0.005481058359146118
6250,0.006563538312911987
6300,0.0018033283948898316
6350,0.0014420481026172639
6400,0.0018083377182483674
6450,0.0012972372770309448
6500,0.0015738564729690552
6550,0.0015379627048969268
6600,0.001402929127216339
6650,0.0010990378260612487
6700,0.001008390784263611
6750,0.0013547408580780029
6800,0.0015371859073638916
6850,0.001029442474246025
6900,0.0011571449786424636
6950,0.00139094278216362
7000,0.0010820871591567993
7050,0.0013129018247127534
7100,0.0012210434675216674
7150,0.0013150888681411742
7200,0.0010147177428007125
7250,0.0018220725655555725
7300,0.0010246044397354125
7350,0.0012457763403654098
7400,0.0010028769820928573
7450,0.001051054298877716
7500,0.0017145714163780213
