step,loss
50,0.7087987518310547
100,0.5824736785888672
150,0.573591079711914
200,0.5244000244140625
250,0.5056351089477539
300,0.45105121612548826
350,0.45705039978027345
400,0.45027339935302735
450,0.43399471282958985
500,0.4357208251953125
550,0.40339916229248046
600,0.39286998748779295
650,0.3899822998046875
700,0.38182762145996096
750,0.370660285949707
800,0.3400583267211914
850,0.34094532012939455
900,0.33076713562011717
950,0.33486785888671877
1000,0.3202331924438477
1050,0.32844326019287107
1100,0.2958364486694336
1150,0.32610599517822264
1200,0.30684598922729495
1250,0.29475601196289064
1300,0.20671360015869142
1350,0.2127652359008789
1400,0.2044715690612793
1450,0.18920253753662108
1500,0.2010736083984375
1550,0.1999264144897461
1600,0.1974501419067383
1650,0.20696260452270507
1700,0.20716796875
1750,0.20554094314575194
1800,0.20622653961181642
1850,0.20102766036987305
1900,0.19700817108154298
1950,0.20388910293579102
2000,0.1997039031982422
2050,0.19394237518310548
2100,0.2041747283935547
2150,0.199759521484375
2200,0.19755578994750977
2250,0.1987708854675293
2300,0.19110519409179688
2350,0.18568595886230468
2400,0.1847127151489258
2450,0.1962457275390625
2500,0.2009938430786133
2550,0.09280039787292481
2600,0.08876923561096191
2650,0.08490784645080567
2700,0.10209108352661132
2750,0.09074549674987793
2800,0.09760261535644531
2850,0.09804747581481933
2900,0.09072121620178222
2950,0.09973707199096679
3000,0.09419753074645996
3050,0.09889496803283691
3100,0.08984349250793457
3150,0.0945546817779541
3200,0.09414738655090332
3250,0.09422990798950195
3300,0.09798249244689941
3350,0.09571998596191406
3400,0.09548651695251464
3450,0.08837215423583984
3500,0.0865137004852295
3550,0.08697299003601074
3600,0.08555179595947265
3650,0.08548004150390626
3700,0.084223051071167
3750,0.08779599189758301
3800,0.039387519359588626
3850,0.03964155197143555
3900,0.04478415966033936
3950,0.041461310386657714
4000,0.0364078950881958
4050,0.038778507709503175
4100,0.04044426918029785
4150,0.037328317165374755
4200,0.0417229175567627
4250,0.03894628286361694
4300,0.041257619857788086
4350,0.03555179119110107
4400,0.038460249900817874
4450,0.037262756824493405
4500,0.032520604133605954
4550,0.04090311050415039
4600,0.03065387725830078
4650,0.0322159743309021
4700,0.03157801151275635
4750,0.03455145120620728
4800,0.03539332866668701
4850,0.03281214952468872
4900,0.031799404621124266
4950,0.029755723476409913
5000,0.027093238830566406
5050,0.010685291290283203
5100,0.011453354358673095
5150,0.010512313842773437
5200,0.011925590038299561
5250,0.009258800148963929
5300,0.01087586283683777
5350,0.009588139653205872
5400,0.013035120964050293
5450,0.008477701544761658
5500,0.010190472602844239
5550,0.009668281078338623
5600,0.009577409625053405
5650,0.011281167268753051
5700,0.006976441740989685
5750,0.007999899983406066
5800,0.008560978174209595
5850,0.007184939384460449
5900,0.008896545171737671
5950,0.007174863219261169
6000,0.006344107389450074
6050,0.00664962112903595
6100,0.004558457732200622
6150,0.00747502326965332
6200,0.005167883038520813
6250,0.007826926112174988
6300,0.002781950235366821
6350,0.0018192435801029205
6400,0.0014298740029335022
6450,0.0018312177062034607
6500,0.0012426764518022537
6550,0.0012497633695602417
6600,0.0011204691976308822
6650,0.0010876265168190003
6700,0.0012440413981676102
6750,0.0009336381405591964
6800,0.0013360165059566498
6850,0.0010969730466604234
6900,0.0008733752369880676
6950,0.001250256896018982
7000,0.0014975473284721374
7050,0.0009075073897838593
7100,0.000993213877081871
7150,0.0010115735232830048
7200,0.001500898152589798
7250,0.0011053446680307389
7300,0.0007994499057531357
7350,0.0008912977576255799
7400,0.0008516286313533783
7450,0.0015361124277114867
7500,0.0011243727058172226
