step,loss
50,0.8737207794189453
100,0.6774149322509766
150,0.6027613830566406
200,0.5453279495239258
250,0.4859507751464844
300,0.46176055908203123
350,0.41105506896972654
400,0.39045494079589843
450,0.372371826171875
500,0.3681440734863281
550,0.34434165954589846
600,0.31285652160644534
650,0.3189696311950684
700,0.31139293670654294
750,0.2962629318237305
800,0.28219818115234374
850,0.2879715347290039
900,0.2843251037597656
950,0.2669509506225586
1000,0.26432205200195313
1050,0.248220272064209
1100,0.264180965423584
1150,0.25545124053955076
1200,0.24244356155395508
1250,0.23077945709228515
1300,0.13057869911193848
1350,0.12491809844970703
1400,0.11779520034790039
1450,0.11449304580688477
1500,0.11027227401733398
1550,0.1107542610168457
1600,0.11195967674255371
1650,0.10076228141784668
1700,0.10809693336486817
1750,0.09891840934753418
1800,0.09572918891906738
1850,0.0955063533782959
1900,0.0887525749206543
1950,0.09122127532958985
2000,0.09217157363891601
2050,0.09436531066894531
2100,0.08471175193786622
2150,0.08251397132873535
2200,0.0799960470199585
2250,0.08346203804016113
2300,0.08280885696411133
2350,0.08252979278564453
2400,0.08585195541381836
2450,0.08386358261108398
2500,0.08211843490600586
