step,loss
50,0.9965924835205078
100,0.694083480834961
150,0.5513658142089843
200,0.47928977966308595
250,0.45702320098876953
300,0.4141596984863281
350,0.40566909790039063
400,0.3734123992919922
450,0.3583321762084961
500,0.3251303100585938
550,0.31998046875
600,0.3166456985473633
650,0.2958144378662109
700,0.2899613380432129
750,0.28123836517333983
800,0.26119308471679686
850,0.2585786056518555
900,0.2647308921813965
950,0.2570527267456055
1000,0.2419528579711914
1050,0.23395090103149413
1100,0.23212860107421876
1150,0.23245670318603515
1200,0.2224315071105957
1250,0.22461164474487305
1300,0.11210966110229492
1350,0.10624104499816894
1400,0.1088408088684082
1450,0.10321698188781739
1500,0.09926867485046387
1550,0.09650249481201172
1600,0.08962238311767579
1650,0.08615476608276368
1700,0.08874685287475587
1750,0.09037424087524414
1800,0.08261256217956543
1850,0.08033998489379883
1900,0.07719330310821533
1950,0.07487779140472411
2000,0.0756153964996338
2050,0.075103497505188
2100,0.07151661396026611
2150,0.06786949157714844
2200,0.07088528633117676
2250,0.0668853235244751
2300,0.0636326551437378
2350,0.06991747379302979
2400,0.061898689270019534
2450,0.06729445934295654
2500,0.06722960948944091
