step,loss
50,0.8738245391845703
100,0.6332148361206055
150,0.5212409210205078
200,0.4806855392456055
250,0.45067897796630857
300,0.41116058349609375
350,0.4138904571533203
400,0.3777569580078125
450,0.3624009704589844
500,0.3405791473388672
550,0.33210670471191406
600,0.3123194885253906
650,0.30377008438110353
700,0.3046112632751465
750,0.2819723701477051
800,0.27715105056762696
850,0.25750444412231444
900,0.26490842819213867
950,0.2706010818481445
1000,0.2520554542541504
1050,0.24768869400024415
1100,0.2382068634033203
1150,0.22590274810791017
1200,0.23161685943603516
1250,0.21981100082397462
1300,0.12045714378356934
1350,0.10743962287902832
1400,0.10548954963684082
1450,0.10019209861755371
1500,0.09854371070861817
1550,0.10538503646850586
1600,0.09996325492858887
1650,0.09648403167724609
1700,0.09047259330749512
1750,0.08974138259887696
1800,0.09187912940979004
1850,0.08403469085693359
1900,0.07971792697906493
1950,0.07468882083892822
2000,0.07754590511322021
2050,0.07661019802093506
2100,0.07104012012481689
2150,0.07330034732818604
2200,0.071270170211792
2250,0.06794714450836181
2300,0.06885849952697753
2350,0.07130862236022949
2400,0.06907723903656006
2450,0.07248154163360596
2500,0.07585352897644043
