step,loss
50,0.6669149780273438
100,0.5647163391113281
150,0.5459153747558594
200,0.502051773071289
250,0.47282535552978516
300,0.44138938903808594
350,0.4318595504760742
400,0.43918182373046877
450,0.44136978149414063
500,0.40272247314453125
550,0.39552051544189454
600,0.38381359100341794
650,0.411319465637207
700,0.36030345916748047
750,0.34531707763671876
800,0.3587806701660156
850,0.34262718200683595
900,0.34171939849853517
950,0.3267047119140625
1000,0.3187519645690918
1050,0.3193076515197754
1100,0.2993724250793457
1150,0.30463638305664065
1200,0.3046630668640137
1250,0.28634496688842775
1300,0.20858213424682617
1350,0.18888757705688478
1400,0.19976940155029296
1450,0.2078438949584961
1500,0.20089487075805665
1550,0.20208900451660156
1600,0.19961305618286132
1650,0.1933447265625
1700,0.2054526138305664
1750,0.19714775085449218
1800,0.1895850944519043
1850,0.1879481315612793
1900,0.20941486358642578
1950,0.20404502868652344
2000,0.1891645050048828
2050,0.19941314697265625
2100,0.19169330596923828
2150,0.18403919219970702
2200,0.20115379333496095
2250,0.1931805419921875
2300,0.1851016616821289
2350,0.19224626541137696
2400,0.18703245162963866
2450,0.1878196907043457
2500,0.1946036148071289
2550,0.09527031898498535
2600,0.09818369865417481
2650,0.09552382469177247
2700,0.08584097862243652
2750,0.09333718299865723
2800,0.09393831253051758
2850,0.09859871864318848
2900,0.09550854682922363
2950,0.10368980407714844
3000,0.09413874626159668
3050,0.1017819595336914
3100,0.08717825889587402
3150,0.09993265151977539
3200,0.09297961235046387
3250,0.09817240715026855
3300,0.0915390682220459
3350,0.08687821388244629
3400,0.08739886283874512
3450,0.09804557800292969
3500,0.09325136184692383
3550,0.0911053466796875
3600,0.0912559413909912
3650,0.09032645225524902
3700,0.08883575439453124
3750,0.08838331222534179
3800,0.0364717698097229
3850,0.039138977527618406
3900,0.040717124938964844
3950,0.04427857875823975
4000,0.04389390468597412
4050,0.03951855659484863
4100,0.03818652629852295
4150,0.03967766523361206
4200,0.04167720317840576
4250,0.04132457733154297
4300,0.034944615364074706
4350,0.0407893705368042
4400,0.03908494234085083
4450,0.035890705585479736
4500,0.038054676055908204
4550,0.037038090229034426
4600,0.03721416711807251
4650,0.03528981924057007
4700,0.030900914669036866
4750,0.03285434484481811
4800,0.03434340238571167
4850,0.03228795528411865
4900,0.032443163394927976
4950,0.032681002616882324
5000,0.03254721403121948
5050,0.010838953256607055
5100,0.010833566188812255
5150,0.008660457730293274
5200,0.012012065649032592
5250,0.009875075817108154
5300,0.009933512210845947
5350,0.01099416971206665
5400,0.010660752058029174
5450,0.009247020483016968
5500,0.012315971851348877
5550,0.008165444135665894
5600,0.009488799571990968
5650,0.009654461741447448
5700,0.007450389862060547
5750,0.00775204598903656
5800,0.007534482479095459
5850,0.006763104796409607
5900,0.007286645770072937
5950,0.008459725379943848
6000,0.007087101340293884
6050,0.005596535801887512
6100,0.006355933547019958
6150,0.00753889799118042
6200,0.006815298199653625
6250,0.006704825162887573
6300,0.0017756994068622589
6350,0.001552980989217758
6400,0.0013321208953857421
6450,0.0013731396198272705
6500,0.0012226186692714692
6550,0.0014897724986076355
6600,0.000939851701259613
6650,0.0015335437655448914
6700,0.0012269873917102813
6750,0.0013501605391502381
6800,0.000982598215341568
6850,0.0016828620433807374
6900,0.001448645293712616
6950,0.0010676650702953338
7000,0.0010060957074165345
7050,0.0008833733201026917
7100,0.0010763898491859436
7150,0.0016261309385299683
7200,0.0011670466512441636
7250,0.000960802137851715
7300,0.001555023193359375
7350,0.0012369462847709655
7400,0.000945819690823555
7450,0.001163288876414299
7500,0.0016026890277862549
