step,loss
50,0.8092198181152344
100,0.6497031402587891
150,0.5835463714599609
200,0.5226656341552735
250,0.49144859313964845
300,0.4601892852783203
350,0.4217256164550781
400,0.39590789794921877
450,0.3717379379272461
500,0.36194892883300783
550,0.3439538192749023
600,0.3289447784423828
650,0.3119404029846191
700,0.29598024368286135
750,0.27901506423950195
800,0.2922833061218262
850,0.2809684944152832
900,0.27676836013793943
950,0.2806500244140625
1000,0.26378789901733396
1050,0.25721038818359376
1100,0.2440960693359375
1150,0.2487567138671875
1200,0.23057703018188477
1250,0.23902978897094726
1300,0.12799070358276368
1350,0.12157825469970703
1400,0.111062650680542
1450,0.10769100189208984
1500,0.11145425796508789
1550,0.10828848838806153
1600,0.11106431007385253
1650,0.10169897079467774
1700,0.10230503082275391
1750,0.09622929573059082
1800,0.09655375480651855
1850,0.10115531921386718
1900,0.08867134094238281
1950,0.08643177986145019
2000,0.09412015914916992
2050,0.08216984748840332
2100,0.08543286323547364
2150,0.07817391395568847
2200,0.08840899467468262
2250,0.07654031753540039
2300,0.08024811744689941
2350,0.08239360809326172
2400,0.0797028398513794
2450,0.08077776908874512
2500,0.07842237949371338
