step,loss
50,0.6500527954101563
100,0.5539666748046875
150,0.5230205917358398
200,0.4470361328125
250,0.4326155471801758
300,0.4340074157714844
350,0.4324616241455078
400,0.407684326171875
450,0.4110896301269531
500,0.40447292327880857
550,0.4106804656982422
600,0.40551300048828126
650,0.3872490310668945
700,0.4034346771240234
750,0.36511882781982424
800,0.37400428771972655
850,0.35989593505859374
900,0.32123172760009766
950,0.33377899169921876
1000,0.3313791275024414
1050,0.3301240539550781
1100,0.3208531188964844
1150,0.32082210540771483
1200,0.3084308815002441
1250,0.3198143768310547
1300,0.21504987716674806
1350,0.2100340461730957
1400,0.2039438247680664
1450,0.20847599029541017
1500,0.2169431495666504
1550,0.2008224296569824
1600,0.20278108596801758
1650,0.21695844650268556
1700,0.20226028442382812
1750,0.21974334716796876
1800,0.21721471786499025
1850,0.1958465576171875
1900,0.21001636505126953
1950,0.20677616119384765
2000,0.21239206314086914
2050,0.2042377471923828
2100,0.19549760818481446
2150,0.207545223236084
2200,0.18808691024780275
2250,0.2007072639465332
2300,0.21151769638061524
2350,0.19109273910522462
2400,0.19971488952636718
2450,0.20044414520263673
2500,0.1987469482421875
2550,0.10636140823364258
2600,0.10124028205871582
2650,0.1001188850402832
2700,0.10982072830200196
2750,0.09856890678405762
2800,0.10061224937438965
2850,0.10840845108032227
2900,0.10666621208190918
2950,0.10145255088806153
3000,0.0968115520477295
3050,0.0939175033569336
3100,0.09416783332824707
3150,0.09189553260803222
3200,0.10202114105224609
3250,0.09782304763793945
3300,0.09801688194274902
3350,0.09410516738891601
3400,0.09577128410339356
3450,0.09489092826843262
3500,0.0948012924194336
3550,0.100633544921875
3600,0.09814435958862305
3650,0.09725183486938477
3700,0.0980282974243164
3750,0.09050246238708497
3800,0.04362226963043213
3850,0.04234206199645996
3900,0.045387163162231445
3950,0.04690837383270264
4000,0.04605363368988037
4050,0.037728610038757326
4100,0.04344657421112061
4150,0.041444253921508786
4200,0.045696372985839846
4250,0.04056275844573975
4300,0.03967445135116577
4350,0.03881674289703369
4400,0.04147326469421387
4450,0.036515483856201174
4500,0.037923414707183835
4550,0.04033709049224853
4600,0.03629218101501465
4650,0.03706419944763183
4700,0.03281100988388062
4750,0.03313417673110962
4800,0.03552098274230957
4850,0.03499083042144775
4900,0.03393052101135254
4950,0.03210217952728271
5000,0.028633015155792238
5050,0.014832950830459594
5100,0.01308656096458435
5150,0.011693395376205444
5200,0.01085302472114563
5250,0.011329264640808105
5300,0.009237542748451233
5350,0.009793606400489808
5400,0.009873464107513427
5450,0.013055328130722046
5500,0.012167065143585206
5550,0.009600934386253358
5600,0.0075933712720870974
5650,0.009777750968933106
5700,0.008559890389442444
5750,0.008847271800041199
5800,0.009143609404563904
5850,0.009534289836883545
5900,0.00799895465373993
5950,0.00838240921497345
6000,0.007940134406089783
6050,0.006814572215080261
6100,0.009320672750473023
6150,0.0074735373258590695
6200,0.006853408813476562
6250,0.00782926082611084
6300,0.0024813054502010345
6350,0.001679612249135971
6400,0.0018598710000514984
6450,0.0016314364969730378
6500,0.0014877389371395111
6550,0.0013838125765323638
6600,0.0026240634918212893
6650,0.0014234483242034912
6700,0.001710984855890274
6750,0.0012855497002601623
6800,0.001219555214047432
6850,0.001142532303929329
6900,0.0013341109454631805
6950,0.0021479336917400362
7000,0.0016122885048389436
7050,0.0011190153658390046
7100,0.0011658323556184768
7150,0.0015505526959896088
7200,0.0012222830951213836
7250,0.0014254258573055268
7300,0.0012149707227945327
7350,0.0015448178350925446
7400,0.0013297729194164277
7450,0.0012462659180164338
7500,0.00119097076356411
