step,loss
50,1.133001480102539
100,0.7129346466064453
150,0.5703261947631836
200,0.4860744094848633
250,0.43892387390136717
300,0.4095713043212891
350,0.40706256866455076
400,0.3723796844482422
450,0.34991939544677736
500,0.33456974029541015
550,0.30824899673461914
600,0.3039072799682617
650,0.29231016159057616
700,0.30060056686401365
750,0.27804935455322266
800,0.27723501205444334
850,0.2620311164855957
900,0.2582500648498535
950,0.2471998405456543
1000,0.23346469879150392
1050,0.23788755416870117
1100,0.22016189575195313
1150,0.22548938751220704
1200,0.21203659057617188
1250,0.21239418029785156
1300,0.11425163269042969
1350,0.11252089500427247
1400,0.10793220520019531
1450,0.09931236267089844
1500,0.09743666648864746
1550,0.09746611595153809
1600,0.09587662696838378
1650,0.09303297996520996
1700,0.08110444068908691
1750,0.07977063179016114
1800,0.08140260696411133
1850,0.07227046012878419
1900,0.07171973705291748
1950,0.07097126007080078
2000,0.07376395702362061
2050,0.06945552825927734
2100,0.06288751602172851
2150,0.06281545162200927
2200,0.060249648094177245
2250,0.059613938331604006
2300,0.06001753807067871
2350,0.05701741218566894
2400,0.057473978996276855
2450,0.05626020908355713
2500,0.06163636207580567
